;cvm;codigo;cvm2;ano;1;1.01.01;1.01.02;1.02.01.01;1.02.01.02;1.02.01.03;2.01.04;2.01.02;2.02.01;3.05;open;close
3271;22519;TECN3;22519;2011;463.585;60.854;8.940;2.358;;12.282;0;6.470;0;98.500;;
3272;22519;TECN3;22519;2012;505.254;14.664;0;2.501;;11.805;0;9.539;0;64.759;;
3273;22519;TECN3;22519;2013;831.946;46.343;0;25.574;;11.042;84.665;13.890;155.128;48.490;;
3274;22519;TECN3;22519;2014;796.705;32.596;;25.520;;10.413;60.939;17.572;110.682;65.180;15,55;7,72
3275;22519;TECN3;22519;2015;776.169;20.016;;27.002;;8.608;71.924;19.051;95.519;31.655;7,15;3,62
3276;22519;TECN3;22519;2016;742.508;16.978;1.053;23.568;;24.232;60.905;32.519;40.614;8.545;3,35;3,60
3277;22519;TECN3;22519;2017;714.867;14.829;0;24.572;;28.591;47.237;34.961;44.807;-2.921;3,63;3,55
3278;22519;TECN3;22519;2018;792.471;69.861;7.540;;24.164;;58.720;55.447;47.604;-2.902;3,73;2,46
3279;22551;SEDU3;22551;2010;1.340.720;211.170;;;;;17.478;35.699;364.806;61.984;;
3280;22551;SEDU3;22551;2011;1.751.985;305.647;;3.752;;;70.944;67.066;209.142;150.844;;
3281;22551;SEDU3;22551;2012;1.856.749;305.892;;4.043;;;22.109;76.419;267.967;186.331;;
3282;22551;SEDU3;22551;2013;3.233.106;360.420;325;373;;10.150;92.194;82.950;671.831;206.958;;
3283;22551;SEDU3;22551;2014;3.360.427;369.069;;0;;6.889;39.482;145.600;820.085;207.897;;
3284;22551;SEDU3;22551;2015;3.668.231;269.299;395.462;;;0;63.065;201.693;1.520.393;133.954;10,87;13,65
3285;22551;SEDU3;22551;2016;3.476.280;604.338;0;;;0;685.179;398.318;945.220;120.996;12,11;7,85
3286;22551;SEDU3;22551;2017;3.749.169;646.266;0;;;;468.871;464.833;1.409.153;268.117;8,00;14,76
3287;22551;SEDU3;22551;2018;3.585.942;388.544;;10.572;;;345.446;495.179;1.647.584;-199.175;14,88;22,00
3288;22594;STKF3;22594;2010;1.133.738;57.672;0;;18.139;;47.920;42.478;351.092;49.948;;
3289;22594;STKF3;22594;2011;1.731.017;41.490;24.799;32.081;;;81.519;140.880;674.156;53.665;;
3290;22594;STKF3;22594;2012;1.946.878;127.077;0;41.929;;;74.052;111.733;874.782;58.876;;
3291;22594;STKF3;22594;2013;1.749.172;28.803;0;118.796;;;122.751;33.260;800.503;70.963;;
3292;22594;STKF3;22594;2014;1.732.263;23.744;;114.868;;;109.646;35.771;748.956;84.436;;
3293;22594;STKF3;22594;2015;1.517.310;79.905;;143.686;;;42.736;42.068;469.544;91.918;;
3294;22594;STKF3;22594;2016;1.517.504;140.761;;170.585;;22.179;44.370;9.730;429.498;61.608;;
3295;22594;STKF3;22594;2017;1.470.224;183.324;;106.330;;27.756;34.804;102.573;348.897;36.911;;
3296;22594;STKF3;22594;2018;2.244.231;261.171;;43.021;;;59.213;130.672;546.907;122.769;;
3297;22616;BPAC11;22616;2011;82.392.059;;;36.291.846;;3.271.943;;3.178.170;;1.119.367;;
3298;22616;BPAC11;22616;2012;124.425.734;;;62.592.746;;9.993.947;;10.149.268;;2.960.917;;
3299;22616;BPAC11;22616;2013;120.888.308;;;30.794.784;423.821;20.535.343;;20.747.585;;3.010.900;;
3300;22616;BPAC11;22616;2014;157.712.093;;;15.450.503;939.547;35.307.143;;33.332.167;;1.786.014;;
3301;22616;BPAC11;22616;2015;242.998.063;;;11.633.782;353.721;41.293.258;;39.294.734;;-3.365.789;;
3302;22616;BPAC11;22616;2016;111.407.601;;;18.697.974;129.932;26.605.776;;24.203.360;;6.971.821;;
3303;22616;BPAC11;22616;2017;117.472.283;;;18.025.860;579.552;16.717.934;;16.508.290;;1.727.067;;
3304;22616;BPAC11;22616;2018;131.989.532;;;;;13.172.118;;;;2.586.267;18,90;23,55
3305;22616;BPAC3;22616;2011;82.392.059;;;36.291.846;;3.271.943;;3.178.170;;1.119.367;;
3306;22616;BPAC3;22616;2012;124.425.734;;;62.592.746;;9.993.947;;10.149.268;;2.960.917;;
3307;22616;BPAC3;22616;2013;120.888.308;;;30.794.784;423.821;20.535.343;;20.747.585;;3.010.900;;
3308;22616;BPAC3;22616;2014;157.712.093;;;15.450.503;939.547;35.307.143;;33.332.167;;1.786.014;;
3309;22616;BPAC3;22616;2015;242.998.063;;;11.633.782;353.721;41.293.258;;39.294.734;;-3.365.789;;
3310;22616;BPAC3;22616;2016;111.407.601;;;18.697.974;129.932;26.605.776;;24.203.360;;6.971.821;;
3311;22616;BPAC3;22616;2017;117.472.283;;;18.025.860;579.552;16.717.934;;16.508.290;;1.727.067;;
3312;22616;BPAC3;22616;2018;131.989.532;;;;;13.172.118;;;;2.586.267;;
3313;22616;BPAC5;22616;2011;82.392.059;;;36.291.846;;3.271.943;;3.178.170;;1.119.367;;
3314;22616;BPAC5;22616;2012;124.425.734;;;62.592.746;;9.993.947;;10.149.268;;2.960.917;;
3315;22616;BPAC5;22616;2013;120.888.308;;;30.794.784;423.821;20.535.343;;20.747.585;;3.010.900;;
3316;22616;BPAC5;22616;2014;157.712.093;;;15.450.503;939.547;35.307.143;;33.332.167;;1.786.014;;
3317;22616;BPAC5;22616;2015;242.998.063;;;11.633.782;353.721;41.293.258;;39.294.734;;-3.365.789;;
3318;22616;BPAC5;22616;2016;111.407.601;;;18.697.974;129.932;26.605.776;;24.203.360;;6.971.821;;
3319;22616;BPAC5;22616;2017;117.472.283;;;18.025.860;579.552;16.717.934;;16.508.290;;1.727.067;;
3320;22616;BPAC5;22616;2018;131.989.532;;;;;13.172.118;;;;2.586.267;6,60;7,41
3321;5258;RADL3;5258;2011;3.168.308;339.971;;;;608;50.325;536.399;111.985;79.557;;
3322;5258;RADL3;5258;2012;3.340.186;166.963;;;;610;60.712;575.587;131.460;160.624;;
3323;5258;RADL3;5258;2013;3.614.093;241.885;;;;355;83.944;671.455;160.881;149.834;23,07;14,78
3324;5258;RADL3;5258;2015;4.699.201;266.051;;;;584;108.192;1.203.382;188.196;500.863;25,00;35,48
3325;5258;RADL3;5258;2016;5.659.303;276.632;;;;334;132.581;1.615.587;281.387;705.538;35,16;61,19
3326;5258;RADL3;5258;2017;6.464.249;264.873;;;;1.622;196.248;1.815.687;414.711;792.584;60,63;91,80
3327;5258;RADL3;5258;2018;7.352.005;241.568;;;;;;;;721.510;90,45;57,15
3328;13366;HAGA3;13366;2012;39.246.524;1.107.624;15.161.734;337.138;;;19.072.105;635.925;31.681.207;14.631.682;;
3329;13366;HAGA3;13366;2013;41.558.683;9.316;16.934.759;440.000;;;20.797.880;610.931;31.518.059;8.539.943;;
3330;13366;HAGA3;13366;2014;47.457.148;60.511;23.436.224;548.000;;;21.193.284;543.265;31.257.094;6.516.622;;
3331;13366;HAGA3;13366;2015;51.759.369;108.929;28.977.201;590.000;;;21.206.333;921.515;30.957.216;3.566.702;;
3332;13366;HAGA3;13366;2016;57.554.674;16.096;36.047.077;913.135;;;21.712.130;698.686;30.657.338;2.848.916;;
3333;13366;HAGA3;13366;2017;59.214.809;49.137;38.462.171;868.161;;;22.262.224;1.165.824;30.357.460;-928.389;;
3334;13366;HAGA3;13366;2018;58.734.878;24.374;34.544.301;293.891;;;19.714.850;1.130.370;24.178.108;6.876.692;;
3335;13366;HAGA4;13366;2012;39.246.524;1.107.624;15.161.734;337.138;;;19.072.105;635.925;31.681.207;14.631.682;4,43;1,86
3336;13366;HAGA4;13366;2013;41.558.683;9.316;16.934.759;440.000;;;20.797.880;610.931;31.518.059;8.539.943;1,86;1,45
3337;13366;HAGA4;13366;2014;47.457.148;60.511;23.436.224;548.000;;;21.193.284;543.265;31.257.094;6.516.622;1,43;1,34
3338;13366;HAGA4;13366;2015;51.759.369;108.929;28.977.201;590.000;;;21.206.333;921.515;30.957.216;3.566.702;1,34;1,65
3339;13366;HAGA4;13366;2016;57.554.674;16.096;36.047.077;913.135;;;21.712.130;698.686;30.657.338;2.848.916;1,59;2,99
3340;13366;HAGA4;13366;2017;59.214.809;49.137;38.462.171;868.161;;;22.262.224;1.165.824;30.357.460;-928.389;2,69;2,20
3341;13366;HAGA4;13366;2018;58.734.878;24.374;34.544.301;293.891;;;19.714.850;1.130.370;24.178.108;6.876.692;;
3342;20184;CCXC3;20184;2012;1.027.927;102.770;210.157;;;;260.156;32.728;;-60.003;;
3343;20184;CCXC3;20184;2013;299.031;1.265;0;;;;35.627;12.569;;-551.349;2,05;0,99
3344;20184;CCXC3;20184;2014;333.781;2.489;0;;;;0;7.953;;-31.500;0,98;0,19
3345;20184;CCXC3;20184;2015;486.144;970;;;;;0;9.646;;-25.674;0,19;3,23
3346;20184;CCXC3;20184;2016;36.664;5.781;;;;;;4.904;;11.185;3,16;1,45
3347;20184;CCXC3;20184;2017;19.545;1.432;;;;;;4.856;;-3.159;1,47;0,63
3348;20184;CCXC3;20184;2018;14.582;2.400;;;;;;5.927;;-2.748;0,63;3,67
3349;21334;NUTR3;21334;2012;102.710;5.193;;;58;11.075;14.716;8.732;16.352;12.162;;
3350;21334;NUTR3;21334;2013;100.167;5.113;;;58;9.307;18.956;8.622;11.798;4.755;;
3351;21334;NUTR3;21334;2014;95.778;5.734;;;58;7.191;21.095;12.694;6.398;2.494;;
3352;21334;NUTR3;21334;2015;79.924;1.575;;;58;4.647;10.275;21.592;4.592;-1.488;;
3353;21334;NUTR3;21334;2016;73.129;137;;;0;1.994;7.786;27.630;4.071;-3.666;;
3354;21334;NUTR3;21334;2017;69.662;3.423;;;0;0;9.531;28.701;3.477;734;;
3355;21334;NUTR3;21334;2018;71.388;2.806;;;;;4.031;7.687;8.188;2.941;;
3356;22691;LCAM3;22691;2010;724.769;83.772;;;;1.155;178.965;49.854;298.208;62.996;;
3357;22691;LCAM3;22691;2011;929.714;79.442;11.305;;;1.103;196.675;73.095;417.931;113.683;;
3358;22691;LCAM3;22691;2012;1.185.423;92.048;145.226;;;1.431;82.277;105.174;599.196;74.352;;
3359;22691;LCAM3;22691;2013;1.227.178;124.810;72.026;;;1.431;36.223;111.394;663.329;87.177;;
3360;22691;LCAM3;22691;2014;1.364.971;167.313;38.801;;;6.861;37.869;142.197;840.472;116.737;7,00;4,26
3361;22691;LCAM3;22691;2017;2.394.602;402.489;21.516;;6.721;2.639;220.923;354.656;1.212.482;223.791;5,99;19,20
3362;22691;LCAM3;22691;2018;8.744.518;1.755.864;207.324;;1.710;;298.687;1.974.127;3.594.154;546.510;20,30;37,70
3363;22799;SQIA3;22799;2011;24.872.965;1.283.300;501.213;;;0;3.125.280;468.511;1.930.777;4.762.589;;
3364;22799;SQIA3;22799;2012;33.704.203;2.491.752;11.660.948;;;0;2.160.622;391.352;7.462.808;8.299.929;;
3365;22799;SQIA3;22799;2013;79.489.779;1.706.543;40.439.734;;;;1.496.453;621.904;3.991.066;5.362.278;;
3366;22799;SQIA3;22799;2014;86.079.615;1.482.103;42.623.303;;;;1.135.344;713.957;2.855.733;8.200.212;;
3367;22799;SQIA3;22799;2015;98.204.457;4.807.582;43.064.121;;;;1.258.343;928.514;12.597.404;5.287.710;;
3368;22799;SQIA3;22799;2016;155.324;7.446;18.959;;;;7.384;669;11.830;7.314;;
3369;22799;SQIA3;22799;2017;157.501;12.006;17.995;;;;6.529;601;15.327;11.434;;
3370;22799;SQIA3;22799;2018;167.430;2.317;23.720;;;;3.958;2.134;10.651;8.079;26,33;25,31
3371;80063;BPAT33;80063;2012;10.875.179;1.848.013;192.077;529.489;;0;;;3;617.702;;
3372;80063;BPAT33;80063;2013;11.768.023;2.013.393;215.004;;;503.576;;;0;960.670;;
3373;80063;BPAT33;80063;2014;12.803.774;1.915.007;216.733;;;733.029;;;0;997.687;;
3374;80063;BPAT33;80063;2015;17.853.147;2.894.342;120.462;;;841.363;;;274.648;1.286.213;;
3375;80063;BPAT33;80063;2016;14.794.875;2.236.909;133.463;;;2.597.787;;;2.385;1.122.467;;
3376;80063;BPAT33;80063;2017;16.974.024;2.528.247;158.643;;;2.459.965;;;4.002;988.150;;
3377;80063;BPAT33;80063;2018;15.813.058;3.591.895;110.772;;19.158;15.316;;;;541.917;;
3378;80152;PPLA11;80152;2011;30.584.182;;;18.719.519;480.388;2.995.898;4.979.914;309.085;;171.992;;
3379;80152;PPLA11;80152;2012;27.816.188;;;22.964.552;1.044.941;11.163;855.796;849.480;;910.921;;
3380;80152;PPLA11;80152;2013;58.430.140;;;39.593.774;1.123.454;7.184.406;5.055.311;1.686.939;;-126.923;;
3381;80152;PPLA11;80152;2014;55.293.635;;;33.047.812;1.474.124;8.795.779;3.572.602;1.597.524;;-404.761;;
3382;80152;PPLA11;80152;2015;723.829;;;0;0;0;0;0;;-2.099.468;;
3383;11207;TCNO3;11207;2013;211.294;176;24;;;;5.791;46.531;42.833;-45.746;0,13;0,08
3384;11207;TCNO3;11207;2014;227.645;633;869;;;;8.885;49.588;42.829;6.789;0,08;0,18
3385;11207;TCNO3;11207;2015;241.030;1.008;596;;;;6.477;53.346;42.800;6.823;0,17;0,17
3386;11207;TCNO3;11207;2016;243.385;0;0;;;;6.040;49.999;42.789;2.099;0,16;1,56
3387;11207;TCNO3;11207;2017;224.583;1;0;;;;6.071;55.331;28.396;-27.123;1,47;2,76
3388;11207;TCNO3;11207;2018;228.742;2;;;;;6.071;57.738;28.396;-1.173;2,68;1,46
3389;11207;TCNO4;11207;2013;211.294;176;24;;;;5.791;46.531;42.833;-45.746;0,12;0,06
3390;11207;TCNO4;11207;2014;227.645;633;869;;;;8.885;49.588;42.829;6.789;0,06;0,11
3391;11207;TCNO4;11207;2015;241.030;1.008;596;;;;6.477;53.346;42.800;6.823;0,10;0,16
3392;11207;TCNO4;11207;2016;243.385;0;0;;;;6.040;49.999;42.789;2.099;0,17;1,40
3393;11207;TCNO4;11207;2017;224.583;1;0;;;;6.071;55.331;28.396;-27.123;1,45;2,85
3394;11207;TCNO4;11207;2018;228.742;2;;;;;6.071;57.738;28.396;-1.173;2,76;1,63
3395;19836;CSAN3;19836;2013;28.598.373;1.474.553;;;;238.460;987.596;862.429;7.842.563;1.262.751;41,75;39,58
3396;19836;CSAN3;19836;2014;27.103.712;1.540.192;;;;34.299;856.334;971.170;6.541.268;1.481.972;38,05;28,85
3397;19836;CSAN3;19836;2015;30.382.191;3.129.530;;;;39.597;1.230.518;1.544.822;8.525.185;2.029.475;27,80;25,20
3398;19836;CSAN3;19836;2016;27.299.829;3.990.930;;;;40.501;936.000;1.467.570;8.202.129;2.793.431;24,00;38,15
3399;19836;CSAN3;19836;2017;28.539.273;3.150.328;;;;32.278;1.611.547;1.805.385;8.063.447;2.866.649;37,15;41,50
3400;19836;CSAN3;19836;2018;28.789.760;2.696.947;;;;;1.161.203;1.472.203;8.795.935;2.753.067;42,55;33,46
3401;21490;ALUP11;21490;2010;5.669.819;17.809;488.225;;;2.806.813;325.635;51.778;2.128.197;670.760;;
3402;21490;ALUP11;21490;2011;6.410.723;26.543;152.545;;;3.025.272;581.601;57.606;2.253.323;738.400;;
3403;21490;ALUP11;21490;2012;7.456.055;52.791;505.317;77.955;;;688.715;110.669;2.759.323;881.133;;
3404;21490;ALUP11;21490;2013;8.360.155;520.054;283.259;73.899;;21.167;718.855;68.742;2.564.225;965.660;;
3405;21490;ALUP11;21490;2014;8.928.171;337.692;259.918;28.573;;13.632;541.402;82.622;3.435.635;1.050.329;16,19;17,64
3406;21490;ALUP11;21490;2015;10.011.663;591.857;127.337;6.844;;8.358;1.112.886;341.561;3.515.474;1.077.219;17,50;13,15
3407;21490;ALUP11;21490;2016;10.230.001;613.734;316.244;4.295;;10.439;1.184.884;166.502;3.382.767;1.241.448;12,15;17,10
3408;21490;ALUP11;21490;2017;11.463.372;1.580.070;489.767;4.703;;12.092;1.091.383;141.599;3.671.788;1.070.722;17,17;18,45
3409;21490;ALUP11;21490;2018;14.606.580;2.975.423;619.735;4.992;;;706.077;293.192;5.697.193;1.193.069;18,36;18,33
3410;21490;ALUP3;21490;2010;5.669.819;17.809;488.225;;;2.806.813;325.635;51.778;2.128.197;670.760;;
3411;21490;ALUP3;21490;2011;6.410.723;26.543;152.545;;;3.025.272;581.601;57.606;2.253.323;738.400;;
3412;21490;ALUP3;21490;2012;7.456.055;52.791;505.317;77.955;;;688.715;110.669;2.759.323;881.133;;
3413;21490;ALUP3;21490;2013;8.360.155;520.054;283.259;73.899;;21.167;718.855;68.742;2.564.225;965.660;;
3414;21490;ALUP3;21490;2014;8.928.171;337.692;259.918;28.573;;13.632;541.402;82.622;3.435.635;1.050.329;;
3415;21490;ALUP3;21490;2015;10.011.663;591.857;127.337;6.844;;8.358;1.112.886;341.561;3.515.474;1.077.219;;
3416;21490;ALUP3;21490;2016;10.230.001;613.734;316.244;4.295;;10.439;1.184.884;166.502;3.382.767;1.241.448;;
3417;21490;ALUP3;21490;2017;11.463.372;1.580.070;489.767;4.703;;12.092;1.091.383;141.599;3.671.788;1.070.722;7,90;7,98
3418;21490;ALUP3;21490;2018;14.606.580;2.975.423;619.735;4.992;;;706.077;293.192;5.697.193;1.193.069;7,95;7,50
3419;21490;ALUP4;21490;2010;5.669.819;17.809;488.225;;;2.806.813;325.635;51.778;2.128.197;670.760;;
3420;21490;ALUP4;21490;2011;6.410.723;26.543;152.545;;;3.025.272;581.601;57.606;2.253.323;738.400;;
3421;21490;ALUP4;21490;2012;7.456.055;52.791;505.317;77.955;;;688.715;110.669;2.759.323;881.133;;
3422;21490;ALUP4;21490;2013;8.360.155;520.054;283.259;73.899;;21.167;718.855;68.742;2.564.225;965.660;;
3423;21490;ALUP4;21490;2014;8.928.171;337.692;259.918;28.573;;13.632;541.402;82.622;3.435.635;1.050.329;;
3424;21490;ALUP4;21490;2015;10.011.663;591.857;127.337;6.844;;8.358;1.112.886;341.561;3.515.474;1.077.219;;
3425;21490;ALUP4;21490;2016;10.230.001;613.734;316.244;4.295;;10.439;1.184.884;166.502;3.382.767;1.241.448;;
3426;21490;ALUP4;21490;2017;11.463.372;1.580.070;489.767;4.703;;12.092;1.091.383;141.599;3.671.788;1.070.722;4,50;5,35
3427;21490;ALUP4;21490;2018;14.606.580;2.975.423;619.735;4.992;;;706.077;293.192;5.697.193;1.193.069;5,35;5,46
3428;22780;UCAS3;22780;2013;256.886;11.629;;;;9.369;557;6.311;;13.858;;
3429;22780;UCAS3;22780;2014;269.982;27.879;;;;12.867;0;4.133;;-14.413;5,72;2,39
3430;22780;UCAS3;22780;2015;267.816;33.204;;4.446;;18.018;;2.204;;8.013;2,35;1,72
3431;22780;UCAS3;22780;2016;233.720;27.832;4.779;0;;11.944;;3.343;;-30.768;1,68;2,54
3432;22780;UCAS3;22780;2017;216.363;29.473;0;;;11.633;;3.266;;-14.596;2,63;2,54
3433;22780;UCAS3;22780;2018;216.982;28.788;9.774;;;3.036;;2.299;;1.397;2,46;2,83
3434;23035;LINX3;23035;2011;356.486;6.347;72.782;;;179;30.482;6.024;40.767;27.266;;
3435;23035;LINX3;23035;2012;375.443;10.392;37.342;;;351;16.447;4.289;78.179;34.229;;
3436;23035;LINX3;23035;2013;769.011;38.061;297.273;;;417;10.877;6.941;36.168;57.275;;
3437;23035;LINX3;23035;2014;882.182;32.539;222.470;;;426;12.721;6.828;59.456;65.149;49,50;50,50
3438;23035;LINX3;23035;2015;996.087;14.790;229.091;;;3.314;11.917;6.454;116.421;69.761;51,35;44,30
3439;23035;LINX3;23035;2016;1.483.372;7.227;639.185;19.036;;12.649;34.499;6.254;96.268;68.176;44,41;17,35
3440;23035;LINX3;23035;2017;1.564.024;42.918;487.816;20.990;;4.437;31.783;8.518;65.505;74.368;17,54;21,42
3441;23035;LINX3;23035;2018;1.647.676;49.850;413.374;0;;;40.720;13.623;209.261;90.063;21,43;32,60
3442;23159;BBSE3;23159;2012;7.292.611;1.327.931;398;;;;;;269.654;;;
3443;23159;BBSE3;23159;2013;8.785.478;1.785.284;3.046;;;;;;273.977;1.386.766;;
3444;23159;BBSE3;23159;2014;10.382.681;2.094.427;649;;;;;;1.026.776;1.948.614;23,95;32,16
3445;23159;BBSE3;23159;2015;11.495.678;1.561.078;52;633.970;;;;;1.221.723;2.247.550;30,47;24,33
3446;23159;BBSE3;23159;2016;12.542.306;2.174.914;59;379.153;430.008;;;;1.148.131;2.205.903;22,83;28,30
3447;23159;BBSE3;23159;2017;13.334.413;3.644.179;474.365;412.304;0;;;;1.158.209;2.431.478;27,82;28,49
3448;23159;BBSE3;23159;2018;13.680.123;6.056.247;0;435.975;;493.531;;;1.228.043;2.487.261;28,70;27,59
3449;23175;IGSN3;23175;2012;1.050.825;16.226;85.564;1.441;;416.243;359.467;26.868;335.578;16.821;;
3450;23175;IGSN3;23175;2013;1.366.415;17.986;108.235;;;552.979;445.825;28.937;433.979;48.018;;
3451;23175;IGSN3;23175;2014;1.637.121;21.239;112.591;;;605.421;234.531;47.139;916.921;131.394;;
3452;23175;IGSN3;23175;2015;1.605.965;39.161;26.767;;;585.608;284.854;37.858;901.664;74.075;;
3453;23175;IGSN3;23175;2016;1.628.572;52.906;21.470;9.341;;593.886;669.267;40.447;608.128;48.619;;
3454;23175;IGSN3;23175;2017;1.808.290;27.830;105.901;9.642;;620.638;43.524;33.976;1.068.163;191.252;;
3455;23175;IGSN3;23175;2018;2.190.204;124.248;177.906;8.980;;;165.206;66.793;1.030.768;161.613;;
3456;23221;SEER3;23221;2011;286.912;3.387;9.175;;;8.942;4.603;6.241;47.245;45.329;;
3457;23221;SEER3;23221;2013;803.365;217.260;84.311;;;5.476;17.836;11.377;90.000;137.378;;
3458;23221;SEER3;23221;2014;1.249.163;73.248;63.418;;;4.173;33.264;17.314;74.673;229.349;23,10;29,59
3459;23221;SEER3;23221;2015;1.848.588;69.999;213.135;;;189.102;49.484;18.219;333.240;218.098;27,40;7,70
3460;23221;SEER3;23221;2016;2.018.564;62.036;337.547;;;132.483;99.259;29.734;249.529;296.995;7,55;18,67
3461;23221;SEER3;23221;2017;2.507.874;279.286;632.427;;;11.709;29.205;31.422;285.655;256.035;18,50;31,30
3462;23221;SEER3;23221;2018;2.429.560;314.731;606.167;;;;133.446;33.921;172.772;235.685;31,61;15,55
3463;23248;ANIM3;23248;2012;261.641;5.470;;;;1.926;12.227;8.596;47.353;34.839;;
3464;23248;ANIM3;23248;2013;867.023;12.202;476.487;;;568;24.835;18.731;124.899;39.901;;
3465;23248;ANIM3;23248;2014;944.084;15.867;119.993;;;3.862;28.488;16.557;100.530;121.562;20,75;35,35
3466;23248;ANIM3;23248;2015;1.175.777;25.480;159.058;;;126.380;124.192;19.606;230.263;69.671;33,55;13,80
3467;23248;ANIM3;23248;2016;1.387.852;39.568;141.931;;;102.342;124.126;23.688;253.506;56.089;12,95;13,63
3468;23248;ANIM3;23248;2017;1.338.152;33.918;81.994;;;11.736;52.512;33.773;223.306;86.173;13,25;28,30
3469;23248;ANIM3;23248;2018;1.446.470;99.507;85.924;;;;80.539;30.990;316.258;38.656;28,50;17,00
3470;23264;ABEV3;23264;2013;68.674.019;11.285.833;288.604;0;63.796;0;1.040.603;7.925.421;1.853.452;15.375.110;;
3471;23264;ABEV3;23264;2014;72.143.203;9.722.067;712.958;;67.966;;988.056;8.708.739;1.634.567;15.843.981;17,39;16,35
3472;23264;ABEV3;23264;2015;90.176.234;13.620.161;215.106;;118.628;;1.282.573;11.109.093;2.316.903;18.781.592;16,01;17,85
3473;23264;ABEV3;23264;2016;83.841.418;7.876.849;282.771;;104.340;;3.630.604;9.793.009;1.765.706;17.100.375;17,21;16,40
3474;23264;ABEV3;23264;2017;86.851.989;10.354.527;11.883;;121.956;;1.321.122;10.418.429;1.231.928;16.423.698;16,31;21,28
3475;23264;ABEV3;23264;2018;94.126.138;11.463.498;13.391;;;147.341;1.560.630;12.774.162;862.138;16.990.457;21,69;15,38
3476;23310;CVCB3;23310;2012;1.720.046;287.000;;;;2.402;138;270.492;79;160.743;;
3477;23310;CVCB3;23310;2013;2.069.379;44.660;;;;2.794;83;309.620;0;265.546;;
3478;23310;CVCB3;23310;2014;2.296.230;50.499;;;;12.655;0;366.591;0;324.084;15,65;15,50
3479;23310;CVCB3;23310;2015;2.847.910;48.677;3.022;;;38.333;71.064;505.351;134.991;384.451;15,20;13,50
3480;23310;CVCB3;23310;2016;3.328.429;55.530;0;;;27.352;216.121;539.728;76.912;439.365;12,53;23,70
3481;23310;CVCB3;23310;2017;4.778.368;332.020;0;;;56.116;248.751;632.548;662.543;488.972;23,02;48,50
3482;23310;CVCB3;23310;2018;6.169.199;346.174;;;;;610.500;618.283;803.000;544.605;49,88;61,18
3483;11258;TELB3;11258;2014;1.833.542;;249.074;162.348;;0;;320.330;;-51.402;;
3484;11258;TELB3;11258;2015;2.554.529;;256.782;185.181;;;;278.470;243.876;-167.429;;
3485;11258;TELB3;11258;2016;3.059.928;282.735;1.631;;51.208;;3.563;40.119;245.951;-193.935;;
3486;11258;TELB4;11258;2014;1.833.542;;249.074;162.348;;0;;320.330;;-51.402;2,68;1,20
3487;11258;TELB4;11258;2015;2.554.529;;256.782;185.181;;;;278.470;243.876;-167.429;1,14;0,65
3488;11258;TELB4;11258;2016;3.059.928;282.735;1.631;;51.208;;3.563;40.119;245.951;-193.935;0,67;22,50
3489;23485;RLOG3;23485;2013;2.554.080;497.754;;;;225.401;107.200;82.872;598.774;229.952;;
3490;23485;RLOG3;23485;2014;2.584.860;86.487;;;;446.693;127.425;141.289;657.284;225.092;;
3491;23485;RLOG3;23485;2015;21.745.662;246.849;;200.893;;21.136;1.444.063;419.158;7.141.113;1.044.654;2,93;1,06
3492;23485;RLOG3;23485;2016;23.038.008;260.542;;200.999;;14.305;1.467.725;564.972;7.055.450;905.641;1,02;4,99
3493;23485;RLOG3;23485;2017;26.237.350;179.909;;225.634;;12.376;1.594.008;628.597;8.076.938;1.412.045;5,10;9,28
3494;23485;RLOG3;23485;2018;27.142.181;143.710;;;;;924.904;451.637;9.669.477;1.749.609;9,50;13,05
3495;23493;DMMO3;23493;2013;4.989.347;4.210;;;;;9.127.969;1.267.072;0;-15.206.441;;
3496;23493;DMMO3;23493;2014;2.435.867;177.607;;;;;936.574;168.018;0;10.627.857;;
3497;23493;DMMO3;23493;2015;2.397.724;23.546;;;;;1.526.411;139.057;;-320.568;;
3498;23493;DMMO3;23493;2016;2.062.145;31.874;;177.017;;;1.375.654;35.288;;-239.573;6,00;2,22
3499;23493;DMMO3;23493;2017;1.346.784;42.537;;0;;;0;43.790;;-814.321;2,14;1,04
3500;23493;DMMO3;23493;2018;639.231;157.311;;;;;0;35.894;;-504.332;1,04;0,98
3501;23493;DMMO11;23493;2013;4.989.347;4.210;;;;;9.127.969;1.267.072;0;-15.206.441;;
3502;23493;DMMO11;23493;2014;2.435.867;177.607;;;;;936.574;168.018;0;10.627.857;;
3503;23493;DMMO11;23493;2015;2.397.724;23.546;;;;;1.526.411;139.057;;-320.568;;
3504;23493;DMMO11;23493;2016;2.062.145;31.874;;177.017;;;1.375.654;35.288;;-239.573;;
3505;23493;DMMO11;23493;2017;1.346.784;42.537;;0;;;0;43.790;;-814.321;;
3506;23493;DMMO11;23493;2018;639.231;157.311;;;;;0;35.894;;-504.332;;
3507;23507;OFSA3;23507;2014;627.261;72.453;;;;;103.093;22.390;112.560;62.179;;
3508;23507;OFSA3;23507;2015;693.371;23.380;;;;;57.260;29.450;159.227;97.902;29,80;34,99
